,Brand,Model,Year,Engine_Size,Fuel_Type,Transmission,Mileage,Doors,Owner_Count
5251,Hyundai,Tucson,2009,2.4,Diesel,Automatic,69120,4,4
5252,Ford,Focus,2015,3.6,Diesel,Manual,61778,3,2
5253,Audi,A3,2007,2.2,Hybrid,Automatic,105028,2,2
5254,Chevrolet,Equinox,2020,2.4,Petrol,Manual,194984,4,3
5255,Volkswagen,Golf,2007,1.4,Hybrid,Manual,247895,4,4
5256,Mercedes,E-Class,2015,1.5,Hybrid,Automatic,31787,5,4
5257,Volkswagen,Golf,2016,3.4,Diesel,Semi-Automatic,135013,4,1
5258,Hyundai,Sonata,2022,1.5,Diesel,Semi-Automatic,107093,5,5
5259,Mercedes,E-Class,2013,4.0,Hybrid,Manual,54259,5,1
5260,Kia,Rio,2023,4.9,Hybrid,Manual,247470,5,1
5261,Kia,Optima,2021,2.2,Hybrid,Automatic,54120,4,3
5262,Volkswagen,Tiguan,2011,2.5,Diesel,Semi-Automatic,113625,2,5
5263,Toyota,Corolla,2021,2.3,Petrol,Semi-Automatic,235502,5,4
5264,Kia,Sportage,2017,3.6,Hybrid,Automatic,74760,3,5
5265,Ford,Fiesta,2003,2.7,Electric,Semi-Automatic,60456,5,4
5266,Toyota,Corolla,2023,2.6,Hybrid,Manual,224245,4,4
5267,Chevrolet,Malibu,2000,2.2,Diesel,Semi-Automatic,174830,4,3
5268,Audi,A3,2013,4.5,Diesel,Manual,20401,4,2
5269,Ford,Explorer,2002,4.0,Diesel,Semi-Automatic,173939,3,5
5270,BMW,X5,2008,2.3,Hybrid,Manual,20373,4,2
5271,Volkswagen,Passat,2015,1.8,Hybrid,Manual,95211,4,3
5272,Honda,Civic,2018,4.3,Hybrid,Automatic,18535,4,5
5273,BMW,X5,2008,4.9,Hybrid,Semi-Automatic,43125,4,1
5274,Volkswagen,Golf,2011,3.8,Petrol,Semi-Automatic,132783,5,3
5275,BMW,3 Series,2011,3.8,Diesel,Automatic,230321,5,1
5276,Chevrolet,Impala,2011,3.7,Diesel,Semi-Automatic,16043,4,4
5277,Audi,Q5,2006,2.6,Electric,Automatic,238457,3,5
5278,Volkswagen,Golf,2007,4.2,Diesel,Automatic,86876,3,3
5279,Kia,Rio,2004,1.6,Diesel,Automatic,136217,4,1
5280,Audi,A4,2005,4.1,Petrol,Automatic,71579,4,2
5281,Chevrolet,Impala,2011,1.3,Diesel,Manual,52797,4,2
5282,Volkswagen,Golf,2001,4.4,Electric,Semi-Automatic,69825,2,5
5283,Hyundai,Tucson,2021,4.4,Hybrid,Semi-Automatic,24969,2,5
5284,Honda,CR-V,2022,4.6,Hybrid,Manual,65449,3,3
5285,Toyota,Camry,2011,1.9,Diesel,Semi-Automatic,63287,3,5
5286,Ford,Explorer,2014,1.1,Electric,Manual,142133,5,2
5287,Audi,A3,2022,1.9,Diesel,Manual,166461,4,4
5288,Audi,A3,2006,2.0,Diesel,Manual,229663,2,2
5289,Hyundai,Sonata,2023,3.0,Electric,Automatic,262113,5,1
5290,Honda,CR-V,2022,1.2,Hybrid,Automatic,112858,3,2
5291,Audi,Q5,2016,2.3,Electric,Manual,231726,2,3
5292,Kia,Sportage,2016,3.6,Diesel,Semi-Automatic,164494,3,2
5293,Mercedes,C-Class,2021,4.9,Petrol,Manual,273394,3,5
5294,Toyota,Camry,2001,3.7,Hybrid,Automatic,213223,2,1
5295,Kia,Optima,2022,2.6,Diesel,Automatic,157417,3,4
5296,Audi,Q5,2010,4.1,Diesel,Semi-Automatic,148960,4,1
5297,Chevrolet,Impala,2006,3.9,Hybrid,Automatic,13653,5,2
5298,Chevrolet,Malibu,2021,4.6,Electric,Automatic,59420,3,3
5299,Hyundai,Elantra,2000,3.6,Electric,Automatic,57404,4,1
5300,Volkswagen,Golf,2004,2.8,Diesel,Manual,113910,4,4
5301,Volkswagen,Passat,2020,3.6,Petrol,Semi-Automatic,61596,3,1
5302,Toyota,Camry,2007,4.2,Petrol,Semi-Automatic,134335,2,5
5303,Audi,Q5,2006,2.2,Petrol,Manual,189950,3,4
5304,Honda,CR-V,2007,3.3,Diesel,Manual,208574,4,3
5305,Kia,Sportage,2011,3.3,Petrol,Manual,145791,4,4
5306,Mercedes,GLA,2012,3.1,Diesel,Manual,170691,5,3
5307,BMW,3 Series,2011,3.9,Diesel,Automatic,108946,4,5
5308,Honda,Accord,2013,4.5,Diesel,Manual,192153,2,4
5309,Mercedes,C-Class,2017,4.1,Petrol,Automatic,161441,3,3
5310,Mercedes,C-Class,2023,5.0,Petrol,Semi-Automatic,146333,4,1
5311,Ford,Explorer,2002,3.6,Hybrid,Semi-Automatic,39868,5,5
5312,Chevrolet,Impala,2007,3.5,Diesel,Automatic,37419,5,4
5313,BMW,X5,2009,1.0,Electric,Automatic,115516,5,2
5314,Honda,CR-V,2018,4.4,Hybrid,Manual,137569,2,5
5315,Toyota,Corolla,2011,2.0,Hybrid,Semi-Automatic,159763,4,1
5316,Mercedes,GLA,2001,2.1,Petrol,Automatic,3660,3,5
5317,Audi,A4,2002,1.6,Diesel,Automatic,157963,3,3
5318,Audi,A4,2010,4.7,Hybrid,Manual,135927,5,3
5319,Hyundai,Elantra,2015,2.9,Petrol,Semi-Automatic,109966,2,5
5320,Ford,Focus,2001,3.0,Hybrid,Manual,225876,5,2
5321,Mercedes,E-Class,2014,3.5,Electric,Automatic,127296,2,2
5322,Kia,Sportage,2020,1.7,Petrol,Automatic,142997,5,2
5323,Audi,Q5,2000,2.2,Hybrid,Semi-Automatic,239896,2,3
5324,Toyota,Camry,2011,5.0,Diesel,Automatic,234330,4,4
5325,Audi,Q5,2007,4.3,Hybrid,Automatic,97271,2,1
5326,Honda,Accord,2020,4.6,Electric,Manual,153639,4,3
5327,Volkswagen,Tiguan,2018,3.0,Diesel,Manual,45542,4,2
5328,Volkswagen,Tiguan,2011,3.1,Petrol,Manual,285178,2,3
5329,Audi,Q5,2009,1.3,Diesel,Manual,218099,4,4
5330,Toyota,Camry,2012,2.1,Diesel,Manual,216885,3,1
5331,BMW,5 Series,2007,4.3,Hybrid,Automatic,255700,2,1
5332,Volkswagen,Passat,2011,3.8,Electric,Semi-Automatic,14501,4,5
5333,Honda,Civic,2006,3.7,Diesel,Automatic,245945,3,4
5334,Mercedes,GLA,2007,4.2,Diesel,Automatic,93955,5,2
5335,Kia,Optima,2012,3.9,Diesel,Automatic,109956,5,5
5336,Chevrolet,Equinox,2020,3.8,Hybrid,Automatic,269598,4,5
5337,Audi,A4,2012,1.9,Electric,Manual,45262,4,5
5338,Volkswagen,Passat,2007,3.2,Electric,Manual,198453,3,1
5339,Volkswagen,Passat,2017,2.4,Hybrid,Automatic,137364,5,2
5340,Audi,Q5,2001,2.3,Petrol,Semi-Automatic,34035,3,3
5341,Honda,Civic,2005,1.6,Electric,Automatic,138872,5,4
5342,Audi,A3,2020,3.0,Diesel,Manual,199431,3,4
5343,Volkswagen,Passat,2021,3.8,Diesel,Manual,248446,3,3
5344,Mercedes,GLA,2010,2.9,Electric,Automatic,17141,5,5
5345,Hyundai,Sonata,2009,2.1,Diesel,Manual,258,4,1
5346,BMW,3 Series,2002,1.1,Hybrid,Semi-Automatic,143151,2,4
5347,BMW,5 Series,2022,3.2,Diesel,Semi-Automatic,26126,3,1
5348,Audi,Q5,2011,4.5,Petrol,Automatic,277409,3,5
5349,Kia,Optima,2015,4.2,Diesel,Semi-Automatic,174612,5,3
5350,Mercedes,E-Class,2001,4.7,Electric,Manual,247365,4,3
5351,Hyundai,Elantra,2006,4.4,Petrol,Manual,4533,3,1
5352,Ford,Explorer,2017,1.5,Hybrid,Manual,185616,2,1
5353,Mercedes,GLA,2006,1.3,Electric,Manual,35764,4,2
5354,BMW,3 Series,2004,1.4,Petrol,Manual,96827,5,2
5355,Kia,Optima,2013,2.2,Diesel,Manual,103277,5,3
5356,BMW,5 Series,2001,2.5,Diesel,Semi-Automatic,201185,4,1
5357,Toyota,Camry,2005,3.9,Electric,Manual,36092,2,4
5358,Hyundai,Sonata,2019,3.0,Petrol,Automatic,64584,2,3
5359,Audi,Q5,2002,2.0,Petrol,Automatic,270098,3,3
5360,BMW,X5,2021,3.5,Electric,Automatic,225793,3,4
5361,Honda,Civic,2012,1.6,Petrol,Automatic,276281,4,3
5362,Hyundai,Tucson,2021,1.1,Hybrid,Automatic,165941,4,1
5363,Ford,Focus,2008,4.8,Electric,Manual,190302,5,1
5364,Audi,Q5,2010,2.1,Hybrid,Automatic,59470,3,5
5365,Mercedes,GLA,2011,1.9,Electric,Manual,30403,2,3
5366,Ford,Focus,2005,2.6,Petrol,Automatic,262282,5,5
5367,Ford,Fiesta,2006,3.7,Diesel,Automatic,56639,5,1
5368,Ford,Fiesta,2008,5.0,Diesel,Semi-Automatic,291457,4,4
5369,Hyundai,Sonata,2008,4.2,Diesel,Semi-Automatic,165677,2,4
5370,Ford,Focus,2006,4.4,Hybrid,Automatic,76550,5,1
5371,Chevrolet,Malibu,2017,1.2,Petrol,Automatic,192701,3,4
5372,Hyundai,Tucson,2020,2.0,Petrol,Semi-Automatic,93264,3,3
5373,Chevrolet,Equinox,2015,2.8,Diesel,Automatic,156778,4,3
5374,Kia,Optima,2008,3.2,Electric,Semi-Automatic,85397,2,3
5375,Ford,Fiesta,2023,3.8,Electric,Automatic,216961,5,4
5376,Kia,Sportage,2000,4.3,Hybrid,Semi-Automatic,190770,2,3
5377,Mercedes,E-Class,2019,3.5,Diesel,Semi-Automatic,195620,2,1
5378,Kia,Rio,2010,1.3,Petrol,Semi-Automatic,150265,2,3
5379,BMW,3 Series,2022,3.0,Diesel,Automatic,292241,3,1
5380,BMW,X5,2009,2.4,Diesel,Semi-Automatic,267260,5,4
5381,BMW,5 Series,2020,1.6,Hybrid,Automatic,35830,3,2
5382,BMW,3 Series,2005,4.0,Diesel,Semi-Automatic,240538,3,2
5383,Kia,Rio,2019,2.4,Petrol,Manual,294864,4,2
5384,Chevrolet,Impala,2023,1.7,Diesel,Semi-Automatic,109838,3,2
5385,Audi,Q5,2003,3.5,Diesel,Semi-Automatic,13919,3,4
5386,Toyota,RAV4,2016,2.7,Electric,Semi-Automatic,150220,4,5
5387,Honda,Accord,2007,4.1,Electric,Automatic,210029,3,2
5388,Ford,Focus,2015,2.4,Electric,Semi-Automatic,14293,2,3
5389,Kia,Optima,2002,1.0,Diesel,Automatic,62764,3,5
5390,BMW,X5,2006,4.5,Petrol,Semi-Automatic,54111,5,5
5391,Hyundai,Sonata,2010,1.5,Petrol,Semi-Automatic,54123,2,2
5392,Toyota,Corolla,2008,3.7,Hybrid,Semi-Automatic,176021,3,2
5393,Kia,Optima,2002,4.4,Diesel,Manual,28849,5,2
5394,Mercedes,C-Class,2012,4.5,Petrol,Semi-Automatic,158137,5,1
5395,BMW,X5,2006,2.1,Electric,Automatic,134833,2,4
5396,Chevrolet,Impala,2015,3.8,Hybrid,Automatic,251350,2,3
5397,Toyota,Camry,2016,4.0,Hybrid,Semi-Automatic,93677,4,3
5398,Volkswagen,Passat,2019,2.8,Diesel,Semi-Automatic,64595,4,5
5399,Chevrolet,Impala,2003,4.8,Petrol,Semi-Automatic,43123,2,4
5400,Chevrolet,Equinox,2007,2.5,Hybrid,Automatic,226193,5,3
5401,Toyota,Corolla,2019,3.2,Diesel,Automatic,107244,5,5
5402,Ford,Explorer,2022,4.0,Diesel,Manual,177776,3,2
5403,Volkswagen,Passat,2011,2.2,Hybrid,Automatic,28192,3,5
5404,Ford,Explorer,2013,2.1,Hybrid,Semi-Automatic,136973,2,4
5405,BMW,5 Series,2015,1.9,Hybrid,Semi-Automatic,277207,3,3
5406,Honda,CR-V,2006,4.3,Diesel,Semi-Automatic,226236,4,3
5407,Kia,Sportage,2002,2.7,Hybrid,Semi-Automatic,14820,2,5
5408,Hyundai,Elantra,2018,3.3,Electric,Semi-Automatic,289705,5,4
5409,Kia,Rio,2007,3.5,Electric,Manual,96531,3,5
5410,BMW,3 Series,2012,2.5,Diesel,Semi-Automatic,48350,5,3
5411,Mercedes,E-Class,2013,2.7,Diesel,Semi-Automatic,60631,4,3
5412,Audi,Q5,2003,2.0,Hybrid,Manual,265161,2,3
5413,Honda,CR-V,2012,1.6,Petrol,Semi-Automatic,257128,2,3
5414,BMW,X5,2010,1.9,Electric,Manual,166667,4,4
5415,Chevrolet,Impala,2019,3.6,Petrol,Manual,220278,5,1
5416,Hyundai,Tucson,2004,4.9,Hybrid,Automatic,76461,4,2
5417,Volkswagen,Golf,2019,3.7,Electric,Semi-Automatic,248482,2,1
5418,Kia,Rio,2004,2.1,Electric,Manual,218620,4,4
5419,Toyota,Corolla,2020,3.5,Diesel,Manual,181039,4,4
5420,Ford,Focus,2007,1.5,Diesel,Automatic,88661,4,3
5421,Mercedes,E-Class,2006,2.8,Petrol,Manual,198463,3,4
5422,Mercedes,E-Class,2001,3.4,Hybrid,Automatic,181413,2,5
5423,Chevrolet,Equinox,2004,2.1,Petrol,Automatic,276270,3,4
5424,Hyundai,Sonata,2005,1.1,Electric,Manual,56102,2,4
5425,Ford,Focus,2014,4.1,Diesel,Semi-Automatic,118008,2,4
5426,Ford,Explorer,2018,3.0,Diesel,Semi-Automatic,179286,2,2
5427,Toyota,Corolla,2003,4.1,Electric,Automatic,37998,2,2
5428,Ford,Focus,2019,4.1,Petrol,Manual,62510,2,3
5429,Honda,Accord,2001,4.5,Petrol,Manual,200929,3,3
5430,Ford,Fiesta,2004,4.7,Petrol,Manual,280801,5,1
5431,Toyota,Camry,2018,2.2,Electric,Automatic,139324,4,3
5432,Mercedes,E-Class,2010,2.0,Electric,Automatic,74692,4,2
5433,BMW,3 Series,2023,4.1,Diesel,Manual,183134,5,1
5434,Volkswagen,Passat,2014,4.2,Hybrid,Automatic,183204,4,2
5435,Hyundai,Elantra,2006,3.5,Hybrid,Manual,280007,5,4
5436,Honda,CR-V,2015,2.5,Electric,Manual,282904,2,3
5437,Honda,Civic,2023,1.9,Diesel,Semi-Automatic,93072,3,1
5438,BMW,3 Series,2014,3.8,Petrol,Manual,190083,3,3
5439,Audi,A3,2013,4.9,Petrol,Manual,41433,5,4
5440,Kia,Sportage,2019,3.8,Diesel,Manual,93843,3,2
5441,Toyota,RAV4,2012,2.0,Hybrid,Manual,134976,5,5
5442,Chevrolet,Equinox,2013,2.5,Petrol,Manual,213979,2,2
5443,Volkswagen,Golf,2001,1.5,Petrol,Manual,52251,2,1
5444,Toyota,Corolla,2008,2.4,Diesel,Manual,180379,2,4
5445,Kia,Rio,2018,1.0,Hybrid,Semi-Automatic,80532,5,1
5446,Mercedes,C-Class,2005,3.2,Hybrid,Semi-Automatic,124627,5,1
5447,Volkswagen,Passat,2004,3.1,Electric,Automatic,10661,5,5
5448,Mercedes,GLA,2001,1.0,Electric,Manual,249485,4,4
5449,Toyota,RAV4,2014,4.0,Diesel,Semi-Automatic,164064,5,3
5450,Honda,Accord,2010,3.5,Hybrid,Manual,55658,2,5
5451,Hyundai,Elantra,2011,3.8,Diesel,Automatic,161294,5,1
5452,Mercedes,C-Class,2020,4.1,Petrol,Manual,84199,4,4
5453,Ford,Focus,2022,4.1,Diesel,Semi-Automatic,256377,4,5
5454,Hyundai,Elantra,2022,1.6,Electric,Automatic,107471,5,4
5455,BMW,5 Series,2020,4.4,Diesel,Automatic,238626,3,3
5456,Hyundai,Sonata,2000,1.2,Diesel,Semi-Automatic,175829,5,3
5457,Chevrolet,Malibu,2000,3.1,Petrol,Automatic,171262,4,5
5458,Volkswagen,Passat,2001,1.8,Electric,Manual,3626,2,4
5459,Chevrolet,Equinox,2012,4.5,Diesel,Manual,32125,4,4
5460,Hyundai,Tucson,2007,2.0,Electric,Automatic,177667,4,2
5461,Volkswagen,Tiguan,2009,4.8,Electric,Manual,134289,2,1
5462,Chevrolet,Impala,2020,1.6,Electric,Semi-Automatic,104932,3,1
5463,BMW,X5,2007,2.1,Electric,Automatic,215602,4,2
5464,Volkswagen,Passat,2016,4.4,Hybrid,Semi-Automatic,234156,4,2
5465,Toyota,Corolla,2016,3.1,Electric,Semi-Automatic,140620,5,4
5466,Mercedes,GLA,2007,1.4,Electric,Manual,47554,5,1
5467,Mercedes,C-Class,2016,1.5,Diesel,Semi-Automatic,78352,3,2
5468,Toyota,Corolla,2002,2.0,Diesel,Automatic,139358,2,3
5469,Toyota,Camry,2015,4.3,Electric,Manual,59772,3,5
5470,Audi,Q5,2017,1.8,Hybrid,Semi-Automatic,3893,5,3
5471,Kia,Rio,2001,1.3,Hybrid,Automatic,89989,5,2
5472,Mercedes,C-Class,2013,3.2,Petrol,Semi-Automatic,94054,4,4
5473,Ford,Explorer,2015,3.0,Diesel,Semi-Automatic,296953,3,5
5474,Ford,Focus,2010,2.5,Hybrid,Semi-Automatic,268750,2,4
5475,Chevrolet,Equinox,2011,4.3,Hybrid,Semi-Automatic,59482,5,4
5476,Honda,CR-V,2005,3.7,Hybrid,Manual,120799,2,2
5477,Honda,Accord,2013,1.2,Petrol,Semi-Automatic,62406,3,2
5478,Honda,Accord,2005,4.5,Diesel,Semi-Automatic,113103,5,5
5479,Mercedes,E-Class,2000,3.0,Hybrid,Semi-Automatic,83334,2,2
5480,BMW,5 Series,2008,2.4,Electric,Semi-Automatic,70871,4,4
5481,Honda,CR-V,2003,2.3,Petrol,Manual,26129,5,2
5482,Hyundai,Tucson,2016,4.3,Petrol,Automatic,102569,5,5
5483,Honda,Civic,2013,2.6,Petrol,Semi-Automatic,244401,4,2
5484,Ford,Explorer,2006,4.3,Petrol,Semi-Automatic,105635,5,4
5485,BMW,3 Series,2021,2.7,Electric,Manual,169493,2,2
5486,Hyundai,Elantra,2023,1.3,Petrol,Automatic,274924,2,4
5487,Honda,Accord,2023,1.9,Hybrid,Semi-Automatic,247050,5,5
5488,Toyota,RAV4,2005,3.7,Hybrid,Manual,39194,2,2
5489,Ford,Fiesta,2005,4.9,Petrol,Automatic,296548,5,5
5490,Honda,Civic,2011,4.0,Hybrid,Automatic,136864,3,1
5491,Honda,CR-V,2020,2.4,Electric,Manual,275082,2,5
5492,Mercedes,E-Class,2015,3.5,Diesel,Automatic,59502,3,5
5493,BMW,5 Series,2018,2.9,Hybrid,Manual,220490,4,3
5494,Hyundai,Tucson,2012,2.8,Diesel,Manual,269946,2,3
5495,BMW,5 Series,2007,2.1,Hybrid,Automatic,169134,4,5
5496,Mercedes,E-Class,2022,2.7,Diesel,Semi-Automatic,111485,5,1
5497,Ford,Focus,2017,4.2,Electric,Manual,160087,2,2
5498,Honda,CR-V,2000,3.5,Electric,Semi-Automatic,110492,2,4
5499,Toyota,Camry,2012,4.2,Petrol,Semi-Automatic,212641,5,3
5500,Hyundai,Elantra,2023,3.8,Petrol,Semi-Automatic,87632,3,3
5501,Hyundai,Elantra,2011,4.9,Hybrid,Manual,292740,2,3
5502,Volkswagen,Tiguan,2002,3.7,Petrol,Manual,273994,2,4
5503,Kia,Optima,2003,1.2,Petrol,Manual,79956,3,1
5504,Kia,Optima,2004,4.6,Petrol,Automatic,285734,4,4
5505,Hyundai,Sonata,2010,1.2,Petrol,Manual,248898,5,3
5506,Ford,Focus,2003,4.9,Diesel,Semi-Automatic,76963,5,4
5507,BMW,3 Series,2002,1.9,Electric,Automatic,121009,5,4
5508,Mercedes,GLA,2011,4.4,Electric,Automatic,134825,3,5
5509,Volkswagen,Tiguan,2004,1.5,Electric,Manual,262785,4,1
5510,Kia,Rio,2017,2.9,Electric,Semi-Automatic,197247,5,4
5511,Kia,Optima,2001,3.2,Diesel,Automatic,10989,3,3
5512,Honda,Civic,2023,2.5,Petrol,Semi-Automatic,5654,4,1
5513,Mercedes,GLA,2021,3.9,Electric,Automatic,129980,2,3
5514,Chevrolet,Impala,2000,3.3,Hybrid,Semi-Automatic,144876,2,2
5515,BMW,X5,2004,2.8,Hybrid,Automatic,37950,4,1
5516,Chevrolet,Impala,2012,2.9,Diesel,Semi-Automatic,263638,4,3
5517,Kia,Optima,2002,4.3,Petrol,Automatic,269533,3,1
5518,Toyota,Corolla,2013,4.6,Hybrid,Semi-Automatic,66042,5,5
5519,Audi,Q5,2014,2.9,Diesel,Automatic,287949,3,3
5520,Volkswagen,Passat,2018,2.9,Electric,Semi-Automatic,41037,5,1
5521,Toyota,Corolla,2021,1.4,Electric,Automatic,92636,4,4
5522,Kia,Optima,2006,1.0,Diesel,Manual,199849,5,4
5523,Audi,A3,2007,1.7,Diesel,Manual,214516,2,2
5524,Chevrolet,Malibu,2001,4.4,Hybrid,Semi-Automatic,115090,4,3
5525,Honda,Accord,2013,1.5,Petrol,Automatic,260162,4,1
5526,Hyundai,Sonata,2023,2.8,Hybrid,Manual,135313,2,1
5527,Ford,Focus,2011,4.0,Electric,Semi-Automatic,34117,4,1
5528,BMW,5 Series,2011,1.2,Diesel,Manual,12658,3,1
5529,Chevrolet,Malibu,2013,1.2,Diesel,Automatic,242279,3,2
5530,Kia,Sportage,2008,4.6,Diesel,Automatic,114536,3,4
5531,Kia,Optima,2010,1.4,Hybrid,Manual,46391,3,1
5532,Toyota,RAV4,2015,2.0,Diesel,Semi-Automatic,248566,5,3
5533,Volkswagen,Passat,2022,1.6,Diesel,Manual,181412,3,1
5534,Mercedes,E-Class,2013,4.7,Hybrid,Semi-Automatic,49867,5,1
5535,Chevrolet,Impala,2022,2.1,Electric,Semi-Automatic,84163,4,3
5536,Honda,Civic,2015,3.8,Electric,Manual,9028,2,4
5537,Chevrolet,Impala,2017,3.1,Diesel,Semi-Automatic,224837,2,4
5538,Volkswagen,Tiguan,2022,1.7,Electric,Automatic,272741,3,2
5539,Honda,Civic,2022,2.1,Petrol,Manual,11243,4,4
5540,Volkswagen,Golf,2021,3.4,Electric,Automatic,229040,3,4
5541,Hyundai,Tucson,2019,1.5,Petrol,Semi-Automatic,40614,5,4
5542,Chevrolet,Equinox,2006,4.5,Electric,Automatic,220900,4,4
5543,Honda,Civic,2014,1.2,Petrol,Automatic,276121,4,3
5544,Ford,Explorer,2023,3.7,Diesel,Automatic,237277,4,5
5545,Volkswagen,Tiguan,2015,4.2,Petrol,Manual,71375,2,3
5546,Ford,Fiesta,2021,4.1,Hybrid,Semi-Automatic,246412,5,1
5547,Honda,Civic,2018,1.5,Hybrid,Manual,181290,2,5
5548,BMW,3 Series,2002,4.3,Petrol,Semi-Automatic,40940,3,3
5549,Hyundai,Sonata,2014,4.2,Diesel,Automatic,43329,4,1
5550,Ford,Focus,2014,2.5,Petrol,Automatic,293743,3,3
5551,Chevrolet,Equinox,2003,4.1,Hybrid,Manual,82053,3,1
5552,Ford,Fiesta,2013,2.2,Petrol,Manual,257294,5,2
5553,Chevrolet,Impala,2013,3.7,Diesel,Automatic,150034,5,2
5554,Volkswagen,Golf,2017,1.3,Electric,Manual,191037,3,5
5555,Volkswagen,Golf,2013,1.8,Electric,Semi-Automatic,280142,4,3
5556,Audi,A3,2009,4.0,Diesel,Manual,106254,3,1
5557,Honda,CR-V,2001,4.6,Hybrid,Manual,81932,3,4
5558,Ford,Focus,2015,3.1,Petrol,Manual,285634,5,5
5559,Chevrolet,Equinox,2014,4.1,Petrol,Manual,136674,5,4
5560,Kia,Optima,2003,4.4,Hybrid,Automatic,132647,5,3
5561,Toyota,Camry,2001,1.7,Petrol,Semi-Automatic,191025,4,2
5562,Mercedes,E-Class,2018,3.1,Diesel,Manual,173148,5,5
5563,BMW,5 Series,2014,4.0,Hybrid,Semi-Automatic,179279,5,3
5564,Kia,Rio,2013,4.0,Electric,Manual,254181,5,4
5565,Honda,CR-V,2011,1.9,Diesel,Manual,61122,3,1
5566,BMW,5 Series,2006,4.5,Electric,Semi-Automatic,68346,3,2
5567,Volkswagen,Tiguan,2017,1.2,Petrol,Manual,255250,4,2
5568,Kia,Rio,2012,3.4,Hybrid,Manual,208348,3,4
5569,BMW,X5,2004,4.9,Hybrid,Automatic,209799,3,2
5570,Mercedes,C-Class,2023,1.1,Petrol,Automatic,69394,5,5
5571,Ford,Explorer,2004,3.9,Diesel,Semi-Automatic,57680,5,2
5572,Ford,Fiesta,2001,2.5,Diesel,Semi-Automatic,205117,5,3
5573,Mercedes,GLA,2005,4.3,Petrol,Manual,133571,4,2
5574,Toyota,Camry,2002,3.2,Petrol,Semi-Automatic,268234,5,4
5575,Ford,Explorer,2006,4.5,Diesel,Automatic,299643,2,2
5576,Ford,Focus,2001,1.8,Petrol,Semi-Automatic,239923,2,1
5577,Chevrolet,Malibu,2009,2.6,Hybrid,Semi-Automatic,196829,4,4
5578,Volkswagen,Golf,2003,1.8,Diesel,Automatic,178676,4,5
5579,Toyota,Camry,2019,2.6,Electric,Manual,273610,5,4
5580,Toyota,Camry,2003,4.9,Electric,Semi-Automatic,156648,3,1
5581,Hyundai,Sonata,2005,3.7,Hybrid,Manual,163285,2,2
5582,Volkswagen,Passat,2011,2.1,Electric,Semi-Automatic,89522,4,4
5583,Chevrolet,Equinox,2021,3.9,Hybrid,Automatic,108581,4,1
5584,Hyundai,Elantra,2003,4.7,Diesel,Automatic,283694,5,4
5585,Hyundai,Sonata,2018,3.1,Electric,Semi-Automatic,119323,3,3
5586,BMW,X5,2002,3.5,Hybrid,Manual,155339,5,4
5587,Volkswagen,Golf,2003,1.2,Diesel,Manual,137349,3,1
5588,Mercedes,E-Class,2014,2.1,Hybrid,Manual,24380,4,1
5589,Kia,Rio,2020,3.0,Electric,Automatic,217080,3,2
5590,BMW,3 Series,2016,3.9,Electric,Automatic,85557,3,2
5591,Hyundai,Tucson,2017,1.3,Hybrid,Semi-Automatic,269629,4,5
5592,Volkswagen,Golf,2006,1.8,Electric,Automatic,145181,2,5
5593,BMW,5 Series,2023,3.3,Hybrid,Semi-Automatic,90330,4,1
5594,Volkswagen,Golf,2002,3.6,Petrol,Manual,256231,5,4
5595,BMW,X5,2006,3.7,Electric,Manual,13890,2,2
5596,Hyundai,Sonata,2009,4.5,Hybrid,Semi-Automatic,121994,3,4
5597,Ford,Fiesta,2018,3.0,Electric,Semi-Automatic,266849,2,1
5598,Kia,Sportage,2006,4.5,Petrol,Semi-Automatic,176305,2,3
5599,Honda,Accord,2002,1.5,Electric,Manual,205644,4,3
5600,Ford,Explorer,2006,3.8,Diesel,Manual,34397,5,5
5601,Hyundai,Tucson,2012,4.4,Electric,Semi-Automatic,227033,2,2
5602,Kia,Optima,2022,2.9,Petrol,Manual,66372,5,1
5603,Audi,A4,2017,2.8,Petrol,Manual,134013,4,2
5604,BMW,3 Series,2007,2.9,Electric,Automatic,16101,3,1
5605,Mercedes,E-Class,2018,4.8,Hybrid,Semi-Automatic,123902,4,3
5606,BMW,5 Series,2010,1.9,Electric,Manual,155611,5,4
5607,Toyota,RAV4,2005,4.7,Hybrid,Semi-Automatic,52621,5,4
5608,Kia,Rio,2013,4.8,Hybrid,Semi-Automatic,153087,3,4
5609,Toyota,Corolla,2006,3.8,Electric,Manual,269067,5,4
5610,Kia,Optima,2004,3.1,Petrol,Semi-Automatic,183688,2,4
5611,Ford,Focus,2019,1.6,Diesel,Semi-Automatic,276274,2,3
5612,Audi,A3,2008,1.6,Petrol,Automatic,257336,2,2
5613,Volkswagen,Passat,2017,1.8,Diesel,Semi-Automatic,157223,4,1
5614,Mercedes,E-Class,2000,4.8,Petrol,Manual,289527,5,2
5615,Mercedes,E-Class,2015,2.2,Petrol,Automatic,6182,2,5
5616,Ford,Fiesta,2000,2.7,Petrol,Semi-Automatic,256882,2,3
5617,Volkswagen,Passat,2013,3.0,Electric,Semi-Automatic,238677,3,1
5618,Audi,A3,2002,2.0,Electric,Automatic,287901,4,1
5619,Chevrolet,Malibu,2018,4.6,Electric,Automatic,257247,5,3
5620,Volkswagen,Tiguan,2007,4.3,Petrol,Semi-Automatic,257942,4,1
