,Brand,Model,Year,Engine_Size,Fuel_Type,Transmission,Mileage,Doors,Owner_Count
3936,Chevrolet,Malibu,2004,4.2,Diesel,Semi-Automatic,115683,4,4
3937,Audi,Q5,2002,2.6,Electric,Semi-Automatic,271873,2,3
3938,Volkswagen,Golf,2009,2.2,Electric,Semi-Automatic,161642,3,1
3939,Ford,Fiesta,2005,3.1,Hybrid,Automatic,81003,5,2
3940,Ford,Fiesta,2014,4.4,Petrol,Manual,271899,2,4
3941,BMW,5 Series,2019,2.3,Electric,Semi-Automatic,212627,2,1
3942,BMW,5 Series,2022,4.9,Hybrid,Automatic,117711,4,2
3943,Kia,Sportage,2001,3.2,Electric,Manual,157182,2,2
3944,Kia,Rio,2003,2.9,Diesel,Automatic,3214,4,4
3945,Mercedes,E-Class,2017,1.1,Diesel,Automatic,179286,5,1
3946,Chevrolet,Malibu,2007,3.6,Diesel,Manual,288298,4,3
3947,Honda,Accord,2001,3.4,Diesel,Automatic,173293,2,5
3948,BMW,X5,2006,3.7,Electric,Manual,13890,2,2
3949,Mercedes,E-Class,2022,3.1,Hybrid,Semi-Automatic,287,4,3
3950,Kia,Rio,2011,4.4,Diesel,Manual,135324,5,4
3951,Chevrolet,Equinox,2007,3.0,Electric,Automatic,286425,3,5
3952,BMW,X5,2019,2.2,Petrol,Manual,87158,5,3
3953,Hyundai,Elantra,2003,4.0,Petrol,Automatic,219313,2,5
3954,BMW,X5,2019,3.2,Electric,Automatic,47918,3,2
3955,Audi,A4,2000,3.1,Diesel,Semi-Automatic,241257,4,1
3956,Mercedes,E-Class,2022,4.6,Diesel,Semi-Automatic,18092,2,5
3957,Kia,Rio,2021,3.5,Hybrid,Manual,58297,4,2
3958,Toyota,Camry,2014,1.5,Hybrid,Manual,294361,3,1
3959,Hyundai,Elantra,2021,4.4,Hybrid,Automatic,139803,3,4
3960,Kia,Rio,2016,2.4,Petrol,Manual,56235,5,5
3961,Ford,Focus,2001,4.1,Diesel,Semi-Automatic,88202,2,5
3962,Volkswagen,Passat,2021,3.3,Hybrid,Automatic,172923,2,2
3963,Ford,Fiesta,2022,1.6,Hybrid,Automatic,34818,3,4
3964,Kia,Sportage,2001,4.7,Electric,Semi-Automatic,157495,2,2
3965,Ford,Explorer,2020,4.2,Hybrid,Manual,99801,3,4
3966,BMW,3 Series,2010,4.2,Petrol,Manual,21962,3,4
3967,Ford,Focus,2009,1.1,Electric,Semi-Automatic,275055,3,4
3968,Toyota,Camry,2017,1.2,Petrol,Semi-Automatic,172463,5,1
3969,Chevrolet,Malibu,2023,2.8,Electric,Manual,186725,3,2
3970,Kia,Optima,2017,1.8,Diesel,Semi-Automatic,291061,2,5
3971,Honda,Accord,2011,4.8,Petrol,Semi-Automatic,167930,5,5
3972,Toyota,Camry,2019,3.0,Hybrid,Automatic,71366,4,2
3973,Audi,Q5,2022,3.1,Hybrid,Manual,265538,3,4
3974,Toyota,Camry,2019,4.2,Petrol,Automatic,113614,3,5
3975,Ford,Explorer,2012,1.8,Hybrid,Automatic,80843,5,2
3976,Mercedes,E-Class,2017,4.5,Hybrid,Automatic,280240,4,4
3977,Kia,Sportage,2023,1.4,Electric,Semi-Automatic,244698,3,4
3978,Chevrolet,Malibu,2006,3.8,Petrol,Semi-Automatic,246743,2,5
3979,Audi,Q5,2005,1.5,Electric,Semi-Automatic,236909,5,5
3980,Volkswagen,Tiguan,2003,4.0,Electric,Semi-Automatic,70381,5,2
3981,BMW,3 Series,2014,1.9,Electric,Semi-Automatic,129082,5,2
3982,Chevrolet,Malibu,2022,4.4,Petrol,Semi-Automatic,45196,3,1
3983,BMW,5 Series,2019,1.2,Diesel,Semi-Automatic,180993,3,5
3984,Ford,Focus,2011,2.9,Petrol,Semi-Automatic,78884,2,2
3985,Ford,Focus,2004,2.5,Electric,Automatic,81781,2,3
3986,Honda,Civic,2008,2.3,Hybrid,Automatic,297439,3,2
3987,Chevrolet,Malibu,2005,1.5,Electric,Manual,42171,3,4
3988,Hyundai,Elantra,2006,2.7,Petrol,Manual,103173,4,4
3989,Hyundai,Elantra,2008,1.2,Petrol,Automatic,143247,2,2
3990,Audi,Q5,2020,5.0,Diesel,Automatic,56508,3,3
3991,Hyundai,Elantra,2021,1.8,Diesel,Automatic,124497,4,2
3992,Hyundai,Elantra,2005,2.5,Hybrid,Automatic,175563,5,1
3993,Toyota,Corolla,2011,2.3,Hybrid,Semi-Automatic,15806,3,2
3994,Audi,Q5,2001,1.7,Diesel,Manual,24929,3,1
3995,BMW,5 Series,2007,3.9,Hybrid,Automatic,211162,5,5
3996,Chevrolet,Impala,2016,2.5,Petrol,Automatic,104238,3,1
3997,Hyundai,Tucson,2021,1.1,Hybrid,Automatic,165941,4,1
3998,Toyota,Corolla,2022,4.8,Diesel,Automatic,7292,4,3
3999,Audi,A3,2022,1.1,Hybrid,Semi-Automatic,240385,2,3
4000,Honda,CR-V,2017,5.0,Hybrid,Manual,297032,5,5
4001,Toyota,Camry,2022,1.8,Diesel,Automatic,52377,2,1
4002,BMW,X5,2002,4.7,Electric,Semi-Automatic,140219,5,4
4003,Chevrolet,Impala,2020,4.1,Petrol,Automatic,92946,5,5
4004,Ford,Fiesta,2011,2.2,Electric,Semi-Automatic,122858,3,4
4005,Toyota,RAV4,2017,2.1,Hybrid,Semi-Automatic,89465,2,4
4006,Kia,Sportage,2021,2.4,Electric,Semi-Automatic,77443,2,5
4007,Ford,Focus,2011,2.4,Electric,Semi-Automatic,236749,2,5
4008,Mercedes,C-Class,2016,2.1,Petrol,Semi-Automatic,8126,4,3
4009,Honda,Civic,2009,3.1,Diesel,Automatic,287293,4,3
4010,Mercedes,E-Class,2000,4.8,Petrol,Manual,289527,5,2
4011,Honda,CR-V,2000,3.6,Petrol,Manual,230409,2,3
4012,Ford,Explorer,2016,2.3,Electric,Automatic,271311,2,4
4013,Volkswagen,Passat,2012,3.4,Petrol,Automatic,30947,4,3
4014,Toyota,RAV4,2020,4.0,Hybrid,Automatic,224676,2,4
4015,Mercedes,GLA,2015,2.6,Electric,Manual,129304,5,1
4016,Volkswagen,Tiguan,2009,4.5,Hybrid,Manual,168429,5,5
4017,Chevrolet,Equinox,2020,3.8,Hybrid,Automatic,269598,4,5
4018,Ford,Fiesta,2020,4.2,Petrol,Manual,187494,3,4
4019,Toyota,RAV4,2012,1.5,Diesel,Manual,52702,4,5
4020,Chevrolet,Impala,2003,2.6,Hybrid,Automatic,14410,2,1
4021,BMW,5 Series,2010,1.1,Petrol,Automatic,1666,4,3
4022,Audi,Q5,2005,4.0,Electric,Manual,106243,4,2
4023,Chevrolet,Impala,2011,1.0,Diesel,Semi-Automatic,225450,2,5
4024,Ford,Focus,2003,1.3,Electric,Manual,73415,3,3
4025,BMW,X5,2020,2.4,Electric,Semi-Automatic,133294,2,4
4026,Honda,Accord,2003,2.0,Hybrid,Manual,204551,5,1
4027,Mercedes,GLA,2001,3.6,Hybrid,Semi-Automatic,35821,4,3
4028,Ford,Fiesta,2019,3.6,Diesel,Manual,260280,3,5
4029,Volkswagen,Tiguan,2004,4.8,Petrol,Manual,28722,3,3
4030,Kia,Optima,2017,1.0,Electric,Manual,217816,4,5
4031,Honda,Accord,2019,3.5,Diesel,Manual,7642,3,2
4032,Hyundai,Tucson,2005,4.7,Hybrid,Manual,43765,5,1
4033,Mercedes,E-Class,2004,3.6,Hybrid,Automatic,2810,5,3
4034,Ford,Fiesta,2002,3.3,Diesel,Manual,216463,5,5
4035,Ford,Fiesta,2002,1.2,Petrol,Semi-Automatic,2113,3,1
4036,BMW,3 Series,2012,1.4,Electric,Automatic,70485,4,2
4037,BMW,5 Series,2010,4.8,Electric,Semi-Automatic,224853,2,1
4038,Audi,Q5,2016,1.2,Electric,Automatic,161942,5,5
4039,Toyota,Camry,2002,2.0,Diesel,Automatic,188190,5,1
4040,Chevrolet,Equinox,2010,3.8,Petrol,Automatic,285401,2,2
4041,Hyundai,Elantra,2009,4.3,Petrol,Manual,29548,4,1
4042,Toyota,Corolla,2006,4.9,Diesel,Automatic,17345,5,1
4043,Hyundai,Tucson,2018,2.5,Diesel,Manual,241825,4,4
4044,Toyota,Camry,2008,3.4,Diesel,Semi-Automatic,202840,2,4
4045,Honda,Civic,2022,4.5,Electric,Automatic,160884,2,2
4046,Honda,Civic,2015,2.3,Diesel,Manual,99930,5,2
4047,Audi,Q5,2009,2.7,Hybrid,Semi-Automatic,61883,5,2
4048,Toyota,Camry,2002,3.2,Petrol,Semi-Automatic,268234,5,4
4049,Honda,Accord,2003,4.7,Petrol,Automatic,262487,3,2
4050,Ford,Fiesta,2005,4.7,Diesel,Semi-Automatic,295379,2,2
4051,Toyota,Camry,2012,2.2,Diesel,Semi-Automatic,26162,3,5
4052,BMW,5 Series,2023,2.6,Petrol,Semi-Automatic,220504,3,4
4053,BMW,5 Series,2007,1.9,Petrol,Semi-Automatic,144586,2,2
4054,Chevrolet,Malibu,2012,1.4,Diesel,Automatic,192630,4,2
4055,BMW,3 Series,2013,4.9,Electric,Automatic,185547,3,2
4056,Ford,Explorer,2004,1.2,Petrol,Manual,146035,4,3
4057,BMW,3 Series,2022,4.8,Petrol,Automatic,85532,3,5
4058,BMW,3 Series,2011,2.0,Electric,Semi-Automatic,139588,3,3
4059,Ford,Focus,2018,1.7,Petrol,Automatic,58300,3,4
4060,Toyota,RAV4,2015,2.0,Diesel,Manual,125458,2,3
4061,Toyota,Corolla,2010,2.1,Electric,Semi-Automatic,207137,3,4
4062,BMW,X5,2001,2.8,Hybrid,Automatic,124896,4,3
4063,Volkswagen,Golf,2021,2.7,Petrol,Automatic,157306,5,2
4064,Volkswagen,Golf,2020,2.3,Hybrid,Semi-Automatic,285243,3,2
4065,Mercedes,C-Class,2023,1.9,Petrol,Manual,93969,4,5
4066,Volkswagen,Tiguan,2006,1.4,Electric,Automatic,158390,3,3
4067,Honda,Civic,2002,3.6,Electric,Automatic,260238,3,5
4068,Mercedes,C-Class,2000,4.3,Electric,Semi-Automatic,145135,5,1
4069,Mercedes,E-Class,2005,3.9,Hybrid,Semi-Automatic,83042,4,2
4070,Toyota,Corolla,2006,1.2,Electric,Semi-Automatic,95130,5,5
4071,Kia,Rio,2019,4.9,Petrol,Semi-Automatic,8059,5,2
4072,Hyundai,Sonata,2013,2.1,Electric,Automatic,227696,4,3
4073,BMW,5 Series,2000,4.5,Petrol,Semi-Automatic,64082,2,3
4074,Volkswagen,Golf,2021,3.1,Hybrid,Automatic,276268,5,1
4075,Honda,CR-V,2023,1.8,Electric,Automatic,3235,5,4
4076,Kia,Optima,2009,2.6,Electric,Semi-Automatic,133903,5,4
4077,Volkswagen,Passat,2017,3.5,Petrol,Manual,114288,5,2
4078,Mercedes,C-Class,2001,2.7,Diesel,Manual,176838,4,5
4079,Toyota,Camry,2006,3.0,Petrol,Automatic,169890,5,1
4080,Chevrolet,Impala,2018,2.0,Diesel,Automatic,27151,4,2
4081,Volkswagen,Passat,2001,2.5,Electric,Semi-Automatic,210985,3,5
4082,BMW,5 Series,2013,4.9,Petrol,Manual,148705,4,4
4083,BMW,5 Series,2018,2.8,Petrol,Semi-Automatic,23722,5,5
4084,Honda,CR-V,2012,1.2,Petrol,Semi-Automatic,2523,5,2
4085,Chevrolet,Equinox,2021,2.8,Hybrid,Semi-Automatic,252473,5,5
4086,Chevrolet,Equinox,2017,1.9,Hybrid,Automatic,185187,3,5
4087,Volkswagen,Passat,2014,4.2,Hybrid,Automatic,183204,4,2
4088,BMW,X5,2005,3.6,Electric,Manual,33673,5,3
4089,Volkswagen,Passat,2022,1.4,Petrol,Automatic,28004,4,1
4090,BMW,X5,2005,3.6,Electric,Semi-Automatic,99212,3,4
4091,Ford,Focus,2001,4.6,Petrol,Automatic,100403,3,4
4092,Volkswagen,Golf,2007,2.9,Electric,Manual,13144,2,4
4093,Toyota,Camry,2005,2.5,Hybrid,Manual,222867,3,4
4094,Volkswagen,Passat,2005,3.1,Petrol,Semi-Automatic,130573,4,1
4095,Volkswagen,Tiguan,2017,1.4,Electric,Automatic,81604,2,2
4096,Honda,CR-V,2002,3.0,Petrol,Semi-Automatic,136847,4,3
4097,BMW,X5,2002,3.5,Hybrid,Manual,155339,5,4
4098,Ford,Fiesta,2001,3.3,Diesel,Semi-Automatic,67635,3,5
4099,Mercedes,E-Class,2003,4.8,Hybrid,Semi-Automatic,225791,5,3
4100,Kia,Rio,2022,2.6,Electric,Automatic,132155,3,3
4101,Audi,A4,2013,2.0,Diesel,Manual,57287,2,3
4102,Hyundai,Elantra,2019,1.1,Petrol,Semi-Automatic,237889,4,4
4103,Audi,A3,2004,2.1,Petrol,Semi-Automatic,211397,5,2
4104,Honda,Civic,2002,4.3,Diesel,Manual,275483,4,1
4105,Volkswagen,Tiguan,2016,4.2,Hybrid,Semi-Automatic,195847,3,5
4106,Kia,Sportage,2013,2.5,Petrol,Manual,150408,5,1
4107,Honda,Accord,2010,3.1,Diesel,Automatic,92528,3,1
4108,Chevrolet,Impala,2011,4.8,Petrol,Manual,261385,4,4
4109,Mercedes,GLA,2020,1.0,Hybrid,Automatic,167685,3,1
4110,BMW,X5,2022,4.6,Hybrid,Semi-Automatic,191468,5,2
4111,Honda,Accord,2009,2.6,Hybrid,Automatic,59651,5,4
4112,Honda,Accord,2002,4.4,Electric,Automatic,112119,3,4
4113,Honda,CR-V,2003,1.8,Electric,Manual,291766,4,2
4114,Hyundai,Tucson,2010,3.0,Diesel,Automatic,118944,3,1
4115,Audi,Q5,2015,1.4,Electric,Semi-Automatic,243771,5,3
4116,Mercedes,C-Class,2002,3.9,Hybrid,Semi-Automatic,86694,5,3
4117,Mercedes,C-Class,2000,3.0,Electric,Manual,19128,3,1
4118,Honda,CR-V,2010,3.1,Petrol,Manual,112998,5,1
4119,Audi,A4,2016,3.8,Electric,Semi-Automatic,40584,3,5
4120,Ford,Focus,2018,1.4,Diesel,Manual,81016,5,4
4121,Hyundai,Elantra,2011,2.9,Diesel,Automatic,129776,2,4
4122,Ford,Focus,2009,2.5,Electric,Semi-Automatic,175762,4,4
4123,Kia,Rio,2000,3.6,Electric,Automatic,232094,5,5
4124,Audi,Q5,2014,2.1,Electric,Manual,116789,3,2
4125,Volkswagen,Tiguan,2016,4.5,Diesel,Semi-Automatic,45288,2,1
4126,Hyundai,Sonata,2004,4.0,Petrol,Manual,17140,5,2
4127,Volkswagen,Passat,2013,1.9,Hybrid,Automatic,217349,5,4
4128,Ford,Fiesta,2012,2.8,Petrol,Automatic,205270,3,2
4129,Ford,Focus,2010,1.8,Petrol,Semi-Automatic,271568,2,1
4130,Chevrolet,Equinox,2017,2.5,Electric,Manual,299947,2,4
4131,Chevrolet,Impala,2022,1.6,Petrol,Manual,173372,3,3
4132,BMW,3 Series,2000,4.0,Electric,Manual,52735,2,1
4133,Kia,Rio,2004,3.7,Diesel,Automatic,68962,4,5
4134,Honda,Civic,2011,2.4,Petrol,Automatic,157980,5,5
4135,Ford,Focus,2007,3.0,Hybrid,Manual,219068,3,5
4136,Ford,Focus,2022,4.2,Petrol,Automatic,200947,3,2
4137,Ford,Explorer,2009,1.5,Petrol,Manual,4339,5,4
4138,Toyota,Corolla,2019,3.9,Electric,Semi-Automatic,201968,2,4
4139,Ford,Focus,2004,1.5,Electric,Automatic,228161,5,5
4140,Kia,Rio,2021,3.6,Petrol,Automatic,79401,4,3
4141,Honda,Civic,2019,4.7,Hybrid,Semi-Automatic,254760,2,5
4142,Audi,A4,2013,3.9,Petrol,Semi-Automatic,243447,4,1
4143,Toyota,RAV4,2019,3.2,Diesel,Manual,122669,5,2
4144,Kia,Sportage,2015,3.9,Electric,Manual,27837,3,1
4145,Chevrolet,Impala,2010,4.6,Petrol,Manual,59267,4,2
4146,Hyundai,Tucson,2021,4.2,Diesel,Manual,33006,3,2
4147,Ford,Focus,2003,4.6,Electric,Manual,177271,3,4
4148,Mercedes,C-Class,2023,2.9,Electric,Automatic,102120,4,1
4149,Hyundai,Tucson,2008,1.6,Diesel,Automatic,44985,4,5
4150,Kia,Optima,2009,4.1,Electric,Automatic,96287,5,4
4151,Hyundai,Elantra,2019,1.7,Diesel,Manual,123664,4,3
4152,Mercedes,E-Class,2006,1.3,Diesel,Manual,96152,3,4
4153,Honda,Civic,2015,2.6,Electric,Semi-Automatic,66777,5,1
4154,BMW,5 Series,2021,3.1,Diesel,Manual,18032,5,2
4155,Honda,CR-V,2021,3.8,Hybrid,Semi-Automatic,152715,4,5
4156,Kia,Rio,2021,2.5,Hybrid,Semi-Automatic,132442,5,5
4157,Ford,Explorer,2000,1.8,Petrol,Automatic,69308,5,3
4158,Chevrolet,Impala,2012,2.9,Diesel,Semi-Automatic,263638,4,3
4159,BMW,5 Series,2007,3.4,Petrol,Semi-Automatic,271277,2,1
4160,Mercedes,C-Class,2008,5.0,Hybrid,Automatic,163749,3,3
4161,Toyota,Camry,2019,2.5,Electric,Automatic,21694,2,4
4162,Chevrolet,Malibu,2011,3.1,Electric,Automatic,225747,3,2
4163,Mercedes,GLA,2001,2.3,Hybrid,Automatic,211575,4,2
4164,Volkswagen,Golf,2009,2.4,Electric,Manual,87845,5,1
4165,Honda,Civic,2007,3.0,Diesel,Manual,45399,3,1
4166,Honda,Accord,2011,4.2,Electric,Semi-Automatic,291049,4,2
4167,Hyundai,Elantra,2012,1.0,Diesel,Manual,207163,3,4
4168,Mercedes,C-Class,2006,1.2,Diesel,Semi-Automatic,179225,3,1
4169,Chevrolet,Impala,2019,2.5,Hybrid,Manual,299406,3,1
4170,Honda,Civic,2019,4.3,Diesel,Automatic,128924,3,4
4171,Ford,Fiesta,2012,4.4,Diesel,Manual,72901,5,1
4172,Volkswagen,Tiguan,2008,3.9,Diesel,Manual,98703,5,1
4173,Honda,CR-V,2020,3.6,Hybrid,Manual,289815,5,2
4174,Kia,Optima,2000,4.4,Electric,Manual,145958,5,3
4175,BMW,X5,2006,3.7,Hybrid,Automatic,182367,5,4
4176,Honda,Civic,2015,1.5,Hybrid,Semi-Automatic,277787,4,2
4177,Chevrolet,Equinox,2022,1.1,Hybrid,Semi-Automatic,235673,3,2
4178,Ford,Explorer,2010,1.0,Diesel,Semi-Automatic,47989,2,5
4179,Honda,CR-V,2002,2.1,Electric,Automatic,87629,5,1
4180,Chevrolet,Malibu,2021,4.6,Electric,Automatic,59420,3,3
4181,Volkswagen,Passat,2023,3.0,Hybrid,Automatic,242006,5,1
4182,Mercedes,GLA,2002,4.6,Electric,Automatic,28405,5,4
4183,Hyundai,Elantra,2003,3.6,Hybrid,Semi-Automatic,248432,2,1
4184,Honda,Civic,2013,2.6,Hybrid,Manual,147276,3,5
4185,Chevrolet,Impala,2022,1.8,Petrol,Automatic,146938,4,5
4186,Kia,Rio,2004,2.9,Petrol,Automatic,141489,4,5
4187,Hyundai,Elantra,2010,1.4,Hybrid,Automatic,175448,4,3
4188,Toyota,Camry,2004,4.8,Petrol,Semi-Automatic,139871,2,4
4189,Ford,Explorer,2008,1.4,Petrol,Semi-Automatic,82203,5,1
4190,Chevrolet,Malibu,2015,4.7,Diesel,Semi-Automatic,265634,5,2
4191,Audi,A3,2008,1.2,Diesel,Semi-Automatic,108783,3,3
4192,Hyundai,Sonata,2011,3.7,Diesel,Automatic,109422,2,4
4193,Volkswagen,Tiguan,2022,4.1,Diesel,Semi-Automatic,126766,5,1
4194,BMW,5 Series,2006,2.7,Diesel,Automatic,250664,2,3
4195,Toyota,Camry,2020,3.7,Hybrid,Manual,244645,4,4
4196,Audi,A4,2020,3.9,Hybrid,Semi-Automatic,56504,2,1
4197,Audi,A4,2005,4.7,Petrol,Manual,55577,4,5
4198,Honda,Civic,2022,1.7,Diesel,Manual,295822,3,1
4199,Ford,Focus,2014,3.7,Petrol,Semi-Automatic,233520,2,3
4200,Ford,Fiesta,2015,3.3,Electric,Semi-Automatic,160346,2,5
4201,Hyundai,Elantra,2004,4.3,Diesel,Semi-Automatic,217759,3,1
4202,Hyundai,Tucson,2013,3.9,Electric,Semi-Automatic,296964,3,3
4203,Chevrolet,Malibu,2011,4.6,Diesel,Automatic,128078,4,2
4204,Chevrolet,Malibu,2001,4.4,Hybrid,Semi-Automatic,115090,4,3
4205,Toyota,RAV4,2003,3.7,Hybrid,Semi-Automatic,248288,5,1
4206,Audi,A3,2022,2.2,Diesel,Manual,259968,3,3
4207,Chevrolet,Impala,2011,2.8,Hybrid,Automatic,30456,2,2
4208,Kia,Optima,2001,3.7,Petrol,Manual,227310,3,4
4209,Ford,Fiesta,2004,1.8,Hybrid,Manual,9861,2,2
4210,Kia,Optima,2000,3.0,Petrol,Manual,287796,2,1
4211,Kia,Rio,2010,1.3,Petrol,Manual,293296,3,5
4212,Kia,Rio,2015,1.4,Electric,Semi-Automatic,159205,3,1
4213,Mercedes,C-Class,2011,2.5,Electric,Semi-Automatic,36869,3,4
4214,Mercedes,GLA,2011,1.2,Diesel,Manual,88600,2,3
4215,Mercedes,C-Class,2010,3.8,Diesel,Semi-Automatic,149913,2,3
4216,Volkswagen,Golf,2009,2.0,Diesel,Semi-Automatic,201954,4,5
4217,BMW,3 Series,2010,3.2,Hybrid,Semi-Automatic,154894,3,5
4218,Toyota,Corolla,2023,3.0,Hybrid,Manual,75435,3,3
4219,Toyota,RAV4,2010,4.9,Electric,Semi-Automatic,187042,5,1
4220,Audi,A4,2010,3.0,Electric,Semi-Automatic,248199,3,2
4221,BMW,X5,2003,4.2,Hybrid,Automatic,122228,5,3
4222,Volkswagen,Passat,2023,3.6,Diesel,Automatic,144501,4,2
4223,Toyota,Corolla,2017,2.1,Diesel,Automatic,20928,2,5
4224,Hyundai,Elantra,2023,3.4,Hybrid,Manual,61514,2,2
4225,Kia,Rio,2000,1.4,Petrol,Semi-Automatic,57267,2,5
4226,Honda,Civic,2013,2.6,Petrol,Semi-Automatic,244401,4,2
4227,Volkswagen,Golf,2016,4.4,Hybrid,Semi-Automatic,235529,2,4
4228,Honda,Civic,2007,3.1,Diesel,Semi-Automatic,112151,5,5
4229,Volkswagen,Golf,2008,2.0,Petrol,Manual,220044,2,3
4230,Honda,Civic,2012,2.1,Hybrid,Automatic,197513,3,1
4231,Chevrolet,Equinox,2023,1.6,Electric,Automatic,169514,5,2
4232,Ford,Explorer,2022,1.3,Petrol,Semi-Automatic,102092,3,4
4233,Audi,A4,2002,4.4,Diesel,Semi-Automatic,274125,3,3
4234,Kia,Sportage,2011,1.5,Diesel,Semi-Automatic,72356,2,5
4235,Toyota,RAV4,2014,3.1,Petrol,Manual,84681,2,3
4236,Audi,Q5,2016,2.3,Electric,Manual,231726,2,3
4237,BMW,3 Series,2005,1.2,Diesel,Manual,257760,5,5
4238,Kia,Optima,2000,1.8,Diesel,Manual,279537,5,5
4239,Ford,Fiesta,2021,3.1,Petrol,Automatic,118970,3,2
4240,Audi,A4,2005,3.6,Petrol,Semi-Automatic,241546,4,2
4241,Volkswagen,Passat,2022,4.2,Petrol,Semi-Automatic,49755,4,1
4242,Mercedes,C-Class,2013,3.2,Petrol,Semi-Automatic,94054,4,4
4243,Audi,A4,2021,4.1,Hybrid,Semi-Automatic,192824,4,5
4244,Volkswagen,Passat,2004,5.0,Hybrid,Automatic,75883,4,2
4245,Kia,Rio,2011,3.8,Hybrid,Semi-Automatic,237404,2,5
4246,Volkswagen,Golf,2020,2.0,Hybrid,Semi-Automatic,166859,4,1
4247,Chevrolet,Malibu,2005,2.4,Hybrid,Automatic,152005,3,3
4248,Hyundai,Elantra,2012,4.7,Diesel,Manual,137379,3,5
4249,Toyota,Camry,2002,2.6,Petrol,Automatic,118041,3,4
4250,Ford,Fiesta,2018,1.5,Electric,Manual,38815,4,3
4251,Hyundai,Elantra,2012,4.4,Petrol,Semi-Automatic,179403,5,3
4252,Mercedes,GLA,2012,5.0,Diesel,Manual,200981,5,5
4253,Toyota,Corolla,2011,3.2,Electric,Semi-Automatic,128745,5,2
4254,BMW,5 Series,2010,2.6,Petrol,Automatic,49874,2,1
4255,Honda,CR-V,2006,2.6,Electric,Semi-Automatic,126424,2,5
4256,Honda,CR-V,2017,3.8,Electric,Automatic,218815,3,3
4257,Ford,Fiesta,2018,1.3,Petrol,Automatic,48622,3,1
4258,Volkswagen,Tiguan,2015,1.4,Electric,Automatic,92367,3,3
4259,Mercedes,C-Class,2020,3.5,Petrol,Automatic,23933,3,3
4260,Ford,Focus,2020,3.5,Hybrid,Automatic,226627,2,1
4261,Honda,Accord,2006,3.7,Diesel,Manual,27548,4,4
4262,Toyota,Camry,2020,1.8,Petrol,Manual,232300,3,5
4263,BMW,X5,2014,3.8,Hybrid,Automatic,174202,5,4
4264,Audi,A4,2021,3.0,Electric,Automatic,291722,5,5
4265,Mercedes,E-Class,2006,4.2,Electric,Automatic,248488,5,3
4266,Audi,A3,2019,3.1,Diesel,Semi-Automatic,171550,3,5
4267,Audi,A3,2007,2.2,Hybrid,Automatic,5049,3,2
4268,Honda,CR-V,2009,4.6,Hybrid,Manual,158411,3,4
4269,Kia,Optima,2001,3.2,Diesel,Automatic,10989,3,3
4270,Hyundai,Elantra,2014,3.2,Electric,Semi-Automatic,110800,3,5
4271,Chevrolet,Impala,2012,4.0,Hybrid,Manual,224113,2,2
4272,Hyundai,Tucson,2008,3.6,Petrol,Semi-Automatic,89402,5,5
4273,Volkswagen,Golf,2009,3.1,Petrol,Semi-Automatic,96499,4,2
4274,Mercedes,C-Class,2006,2.0,Electric,Automatic,44802,5,2
4275,Ford,Explorer,2012,1.2,Diesel,Automatic,81363,3,4
4276,Hyundai,Tucson,2022,4.5,Electric,Semi-Automatic,156806,2,3
4277,Hyundai,Sonata,2015,2.5,Petrol,Semi-Automatic,209042,4,3
4278,Hyundai,Sonata,2016,2.6,Electric,Semi-Automatic,204343,2,2
4279,Kia,Optima,2013,2.3,Diesel,Automatic,120919,5,2
4280,Kia,Optima,2014,4.6,Diesel,Semi-Automatic,193673,2,4
4281,Chevrolet,Malibu,2012,3.6,Hybrid,Automatic,130041,5,4
4282,Chevrolet,Impala,2004,3.4,Diesel,Manual,220116,4,3
4283,Hyundai,Sonata,2013,1.7,Petrol,Manual,102433,3,3
4284,Ford,Explorer,2009,1.2,Electric,Semi-Automatic,128204,5,3
4285,Kia,Optima,2002,3.7,Electric,Automatic,99914,4,5
4286,Toyota,RAV4,2000,1.8,Hybrid,Manual,129830,4,4
4287,Volkswagen,Passat,2018,2.5,Hybrid,Semi-Automatic,77777,3,4
4288,BMW,5 Series,2022,2.0,Hybrid,Automatic,200256,5,4
4289,Mercedes,GLA,2007,4.8,Petrol,Semi-Automatic,77167,4,4
4290,Toyota,Corolla,2023,2.2,Electric,Semi-Automatic,62511,5,3
4291,Kia,Rio,2004,2.1,Electric,Manual,218620,4,4
4292,Kia,Rio,2012,2.7,Hybrid,Automatic,80248,5,4
4293,Volkswagen,Passat,2009,3.6,Hybrid,Semi-Automatic,5542,3,3
4294,Ford,Fiesta,2007,4.7,Hybrid,Semi-Automatic,103409,4,3
4295,Volkswagen,Golf,2018,2.9,Hybrid,Manual,19860,5,2
4296,Ford,Focus,2019,1.0,Diesel,Automatic,86948,2,4
4297,Volkswagen,Golf,2002,4.7,Hybrid,Automatic,237667,2,2
4298,BMW,5 Series,2008,2.6,Electric,Automatic,96132,2,5
4299,BMW,3 Series,2012,1.3,Electric,Manual,289461,4,4
4300,Hyundai,Tucson,2018,2.8,Hybrid,Manual,293291,3,2
4301,Volkswagen,Passat,2019,4.6,Petrol,Manual,29373,2,4
4302,Chevrolet,Malibu,2017,1.8,Petrol,Manual,102659,5,1
4303,Ford,Focus,2022,4.1,Hybrid,Manual,166503,4,1
4304,Honda,Accord,2019,4.6,Electric,Manual,264195,5,4
4305,Ford,Focus,2010,1.4,Electric,Automatic,290186,5,1
